Time, Date, Hour, Minute, Seconds,Altitude, Speed(knots), Latitude(Deg), Longitude(Deg), Sat#,Temp0(C), Pressure0(Hg), Altitude0(m),Temp1(C), Pressure1(Pa), Altitude1(m),Temp2(C), Pressure2(Pa), Altitude2(m),AvgAltitude(m),Gas1Voltage(V),Gas2Voltage(V)
1990611,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9.5,27415,6860.75,14.96,41756.4453,6885.4434,12.95,41847.5664,6869.9067,6878.2192,0.0171,0.0943
1993704,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9.4375,27489.5,6878.375,14.91,41645.6133,6904.3765,12.92,41739.6641,6888.3071,6896.7915,0.0159,0.0919
1996794,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9.375,27562,6895.375,14.86,41532.5977,6923.7256,12.85,41622.5781,6908.3174,6915.5767,0.0147,0.0685
1999884,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9.3125,27626.5,6913.125,14.77,41426.1133,6941.9951,12.76,41512.2539,6927.2134,6933.9707,0.0159,0.0629
2002977,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9.25,27710.5,6933.1875,14.69,41326.0703,6959.1938,12.7,41410.9531,6944.5996,6951.2925,0.0159,0.0766
2006067,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9.1875,27778.25,6951.0625,14.66,41218.0195,6977.8081,12.65,41303.082,6963.1509,6969.3032,0.0159,0.104
2009157,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9.125,27843.5,6966.625,14.58,41116,6995.4194,12.56,41199.4688,6981.0078,6987.002,0.0159,0.0733
2012250,30-Mar,133,55,77,5884.7,0,0,-112.058,0,9,27915.75,6986.5625,14.52,41004.7969,7014.6562,12.5,41094.0313,6999.2163,7006.104,0.0195,0.0741
2015340,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.9375,27995.75,7005.3125,14.44,40892.1602,7034.1841,12.43,40980.6992,7018.8301,7025.2773,0.0147,0.0725
2018430,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.875,28066,7022.4375,14.39,40785.082,7052.7886,12.36,40872.3828,7037.6172,7043.5542,0.0159,0.0935
2021523,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.8125,28137.25,7040.9375,14.31,40670.7813,7072.6919,12.29,40757.9531,7057.5083,7063.6289,0.0159,0.0677
2024613,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.75,28222.75,7061.1875,14.25,40553.4258,7093.1738,12.2,40639.9922,7078.0605,7083.3008,0.0159,0.0612
2027703,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.6875,28292,7078.625,14.15,40452.6445,7110.8018,12.12,40543.1953,7094.9619,7100.8086,0.0147,0.0895
2030796,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.5625,28363.75,7097.9375,14.08,40354.0273,7128.0854,12.03,40437.3945,7113.4727,7119.3452,0.0159,0.0886
2033886,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.5,28436.5,7114.75,14.02,40252.8594,7145.8525,11.96,40329.3789,7132.4111,7137.5952,0.0159,0.0846
2036986,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.4375,28518.25,7134.875,13.94,40140.2344,7165.6733,11.88,40223.6523,7150.9883,7156.7168,0.0256,0.1128
2040079,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.375,28588,7153.4375,13.87,40026.4414,7185.7461,11.82,40109.7305,7171.0498,7176.4961,0.0147,0.1281
2043169,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.25,28664,7173,13.83,39916.6172,7205.1621,11.77,39994.543,7191.3804,7195.8647,0.0147,0.0999
2046259,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.1875,28738.5,7190.625,13.75,39804.2539,7225.0723,11.7,39892.1328,7209.4966,7214.2319,0.0232,0.0903
2049352,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8.125,28810,7209.8125,13.68,39701.7227,7243.2798,11.64,39782.9609,7228.8501,7234.0527,0.0147,0.058
2052442,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8,28892.5,7228.6875,13.6,39592.4922,7262.7187,11.56,39676.0742,7247.8398,7252.9126,0.0305,0.0822
2055532,30-Mar,133,55,77,5884.7,0,0,-112.058,0,8,28962.75,7246.6875,13.54,39478.9297,7282.9746,11.47,39562.9414,7267.9849,7272.0957,0.0159,0.0967
2058625,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.875,29035.25,7264.9375,13.45,39368.25,7302.7622,11.4,39455.6289,7287.1367,7292.0923,0.0159,0.0709
2061725,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.8125,29116,7287.25,13.4,39265.4023,7321.1895,11.34,39351.2383,7305.8071,7310.8345,0.0147,0.1007
2064815,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.75,29198,7304.6875,13.33,39159.2617,7340.248,11.27,39242.0547,7325.3784,7330.002,0.0159,0.1676
2067908,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.6875,29271,7324,13.27,39051.8906,7359.5703,11.2,39132.8906,7344.9897,7350.0786,0.0317,0.0564
2070998,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.5625,29344.25,7341.8125,13.21,38938.3203,7380.0547,11.13,39029.2188,7363.6562,7368.0698,0.0147,0.079
2074088,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.5,29414,7360.6875,13.14,38835.4883,7398.644,11.08,38918.0117,7383.7231,7387.396,0.0159,0.1023
2077181,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.4375,29495.25,7381.625,13.07,38721.1797,7419.3555,10.98,38807.0234,7403.7974,7407.4062,0.0171,0.0717
2080281,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.375,29574.25,7400,13.03,38615.168,7438.6079,10.94,38696.8008,7423.7793,7426.772,0.0147,0.0943
2083371,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.3125,29645.25,7418.9375,12.96,38506.9961,7458.2964,10.86,38586.1836,7443.8784,7447.0757,0.0232,0.0661
2086464,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.1875,29729,7437.625,12.9,38395.0273,7478.7231,10.81,38477.793,7464.7637,7466.6626,0.0147,0.1072
2089564,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.125,29799,7454.9375,12.84,38286.4922,7498.5693,10.74,38370.582,7483.189,7485.2734,0.0147,0.0806
2092654,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7.0625,29872,7475.625,12.79,38184.6758,7517.2285,10.68,38267.4023,7502.0649,7505.6294,0.0159,0.0677
2095747,30-Mar,133,55,77,5884.7,0,0,-112.058,0,7,29960.5,7496.1875,12.68,38083.9648,7535.7251,10.58,38164.6523,7520.9033,7524.2285,0.0244,0.1152
2098837,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.9375,30033.5,7514.625,12.62,37974.4727,7555.8799,10.52,38052.6797,7541.479,7543.1504,0.0134,0.0749
2101937,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.8125,30107,7532.625,12.55,37877.1445,7573.8345,10.44,37961.0391,7558.3555,7561.7271,0.0159,0.087
2105030,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.75,30181.5,7551.875,12.48,37774.3594,7592.8364,10.37,37848.9883,7579.0361,7581.0469,0.0256,0.1434
2108120,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.6875,30261,7572.875,12.43,37661.668,7613.7183,10.32,37736.4492,7599.8555,7602.4468,0.0134,0.0741
2111210,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.625,30350.25,7594.8125,12.36,37550.8828,7634.2959,10.21,37634.1602,7618.8228,7623.1289,0.0134,0.0967
2114313,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.5,30429.25,7613.25,12.3,37439.1758,7655.0947,10.17,37515.8398,7640.8149,7643.5586,0.0147,0.0685
2117403,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.4375,30502,7631.5625,12.22,37331.8438,7675.126,10.09,37402.7773,7661.8823,7663.3657,0.0147,0.0846
2120493,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.375,30581.75,7653.5625,12.13,37217.7383,7696.4731,10,37298.1797,7681.4185,7684.0566,0.0134,0.1749
2123596,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.3125,30662.5,7671.75,12.04,37111.5547,7716.3857,9.94,37181.4219,7703.2788,7703.5522,0.0134,0.1241
2126686,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.25,30744.25,7693.5625,12,37001.1445,7737.1396,9.87,37068.9414,7724.3896,7726.0254,0.0134,0.1007
2129776,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.125,30830,7714.5,11.85,36883.6875,7759.2734,9.78,36961.6797,7744.5703,7746.2773,0.0147,0.1322
2132879,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6.0625,30911,7735.4375,11.79,36771.6211,7780.4448,9.7,36853.7773,7764.9189,7766.9702,0.0122,0.0677
2135969,30-Mar,133,55,77,5884.7,0,0,-112.058,0,6,30997,7756.0625,11.73,36664.9961,7800.6367,9.64,36740.1992,7786.3906,7787.3022,0.0134,0.1201
2139059,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.875,31070.75,7773.8125,11.66,36560.6914,7820.4355,9.55,36638.1445,7805.7295,7806.5103,0.0171,0.0927
2142162,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.8125,31149.75,7793.625,11.59,36462.6523,7839.0864,9.49,36539.9141,7824.3853,7825.6655,0.0147,0.0886
2145252,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.6875,31222,7811.5625,11.53,36361.8047,7858.3145,9.43,36432.7969,7844.7744,7845.3521,0.0122,0.0878
2148342,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.625,31303.75,7831.4375,11.45,36256.6797,7878.4033,9.34,36323.668,7865.5967,7866.1509,0.0134,0.0741
2151442,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.5625,31382.25,7851.625,11.42,36135.8828,7901.5464,9.24,36216.8203,7886.0327,7886.6353,0.0134,0.1048
2154532,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.5,31466.25,7872.75,11.35,36027.9961,7922.2676,9.2,36105.8633,7907.3071,7906.562,0.0134,0.0758
2157632,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.4375,31535.25,7890.0625,11.28,35933.2539,7940.5068,9.14,36009,7925.9219,7924.771,0.0134,0.0999
2160722,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.375,31605.75,7907.5,11.21,35835,7959.4634,9.08,35911.4727,7944.7056,7942.7026,0.0195,0.0725
2163815,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.25,31675.5,7924.6875,11.13,35734,7978.9932,9.01,35810.0938,7964.2749,7962.9243,0.0147,0.0677
2166915,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.1875,31759.25,7946.5,11.07,35637.2695,7997.7397,8.93,35707.2695,7984.1694,7983.5737,0.0293,0.1144
2170005,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5.0625,31843,7966.6875,10.98,35527.6758,8019.0283,8.86,35602.5586,8004.4766,8002.4438,0.0147,0.0782
2173099,30-Mar,133,55,77,5884.7,0,0,-112.058,0,5,31912.5,7985.6875,10.93,35433.1523,8037.4321,8.79,35501.4844,8024.124,8022.6069,0.0134,0.1177
2176199,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.9375,31989.5,8002.6875,10.78,35325.2422,8058.4917,8.7,35394.6836,8044.9336,8041.5718,0.0134,0.0903
2179289,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.875,32067.5,8023.125,10.78,35233.3086,8076.4736,8.64,35298.2773,8063.7617,8060.7231,0.0281,0.1088
2182392,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.8125,32138.75,8041.6875,10.72,35127.3711,8097.5078,8.56,35206.0586,8081.812,8080.188,0.0134,0.0806
2185482,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.6875,32219.5,8061.0625,10.64,35023.418,8117.6719,8.47,35098.5313,8102.9062,8100.1348,0.0134,0.0806
2188582,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.625,32292.75,8079.25,10.5,34927.3047,8136.605,8.38,35000.0391,8122.2734,8120.5874,0.0134,0.0733
2191675,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.5625,32388.25,8103.3125,10.42,34826.125,8156.5806,8.25,34898.1211,8142.3618,8141.7788,0.0134,0.1249
2194775,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.4375,32461.25,8121,10.38,34717.1875,8178.1406,8.23,34789.7109,8163.7817,8161.1519,0.0134,0.0637
2197865,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.375,32534,8141.125,10.34,34608.1133,8199.7822,8.2,34681.2695,8185.2617,8182.5469,0.0134,0.1177
2200958,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.3125,32619.25,8160.6875,10.23,34508.4727,8219.6016,8.1,34576.3906,8206.0869,8201.8936,0.0122,0.0919
2204058,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.1875,32693.5,8179.3125,10.17,34406.6875,8239.8955,8.04,34471.8633,8226.8955,8222.4688,0.0269,0.0661
2207158,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.125,32773.75,8200.3125,10.08,34304.0664,8260.4043,7.94,34371.1875,8246.9844,8242.7314,0.0134,0.0943
2210251,30-Mar,133,55,77,5884.7,0,0,-112.058,0,4.0625,32852.75,8218.5625,9.97,34203.0195,8280.6475,7.86,34268.3242,8267.5586,8262.0693,0.0134,0.0653
2213341,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.9375,32921.25,8237.25,9.89,34102.4102,8300.8506,7.77,34170.3281,8287.207,8282.5449,0.0256,0.1378
2216441,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.875,32997.75,8257.25,9.82,34000.332,8321.3984,7.7,34072.918,8306.7822,8303.0166,0.0134,0.1088
2219534,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.8125,33088.5,8278.4375,9.73,33897.7266,8342.1025,7.62,33969.7656,8327.5605,8322.3955,0.0134,0.108
2222634,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.6875,33164.5,8296.8125,9.65,33799.3047,8362.0107,7.54,33867.9531,8348.1201,8342.8066,0.0134,0.0854
2225734,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.625,33242.75,8317.6875,9.57,33693.1445,8383.5361,7.46,33757.7461,8370.4307,8364.0039,0.0183,0.079
2228827,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.5625,33322.75,8337.4375,9.5,33589.707,8404.5635,7.39,33650.418,8392.2158,8385.2412,0.0147,0.0886
2231927,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.4375,33404.25,8358,9.45,33482.2656,8426.459,7.29,33550.0195,8412.6729,8404.748,0.0134,0.0975
2235017,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.375,33480.75,8376.75,9.38,33390.3984,8445.2266,7.21,33457.2813,8431.5596,8425.1719,0.0183,0.0854
2238120,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.25,33566.5,8397.0625,9.31,33286.9727,8466.4063,7.17,33354.1563,8452.6426,8445.5742,0.0208,0.0411
2241210,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.1875,33635,8414.625,9.24,33189.2305,8486.4697,7.09,33258.9102,8472.1611,8464.4248,0.0122,0.05
2244310,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.125,33713.5,8435.75,9.16,33102.4531,8504.3232,7.01,33167.7461,8490.8867,8481.9531,0.0134,0.0621
2247403,30-Mar,133,55,77,5884.7,0,0,-112.058,0,3.0625,33790.5,8454.625,9.05,33014.5,8522.457,6.93,33078.7188,8509.2129,8501.9453,0.0122,0.0669
2250503,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.9375,33865.25,8474.125,9,32917.1992,8542.5635,6.85,32976.5898,8530.2852,8522.0742,0.0122,0.104
2253603,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.875,33943.75,8492.5625,8.92,32812.9258,8564.165,6.77,32880.2539,8550.2109,8541.877,0.0208,0.054
2256696,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.8125,34021.5,8512.625,8.87,32719.3828,8583.5908,6.7,32778.0273,8571.4072,8563.1523,0.0281,0.0661
2259796,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.6875,34101.25,8532.25,8.76,32609.6992,8606.4258,6.57,32674.707,8592.8848,8583.3184,0.0317,0.058
2262896,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.625,34180,8551.25,8.62,32507.8047,8627.6953,6.49,32576.7422,8613.2988,8604.125,0.0134,0.0588
2265989,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.5,34256.5,8570,8.58,32410.4531,8648.0664,6.44,32477.8164,8633.9648,8623.876,0.0171,0.1072
2269089,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.4375,34342.5,8594.5625,8.52,32309.582,8669.2256,6.35,32375.0937,8655.4766,8647.1016,0.0134,0.0919
2272189,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.3125,34428.25,8613.1875,8.46,32211.918,8689.7646,6.28,32273.8906,8676.7266,8666.6299,0.0134,0.1088
2275282,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.25,34503.25,8632,8.4,32115.9727,8709.9902,6.23,32182.8164,8695.8936,8686.3594,0.0122,0.0862
2278383,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.1875,34581.25,8651.5,8.33,32016.2461,8731.0645,6.13,32077.457,8718.124,8707.4717,0.0122,0.0669
2281473,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.0625,34667.75,8673.25,8.21,31910.1367,8753.5469,6.03,31975.1016,8739.7764,8728.7891,0.0171,0.0548
2284576,30-Mar,133,55,77,5884.7,0,0,-112.058,0,2.0625,34740.5,8691.8125,8.16,31813.332,8774.1113,5.98,31880.8633,8759.7607,8749.3525,0.0134,0.0645
2287676,30-Mar,133,55,77,5884.7,0,0,-112.058,0,1.9375,34826.5,8713.3125,8.09,31710.8242,8795.9414,5.91,31777.2812,8781.7822,8770.5352,0.011,0.0669
2290776,30-Mar,133,55,77,5884.7,0,0,-112.058,0,1.8125,34907.5,8733.875,8.01,31611.2422,8817.2041,5.81,31669.75,8804.7051,8793.1279,0.0293,0.0725
2293869,30-Mar,133,55,77,5884.7,0,0,-112.058,0,1.75,34995,8755.4375,7.96,31509.5078,8838.9824,5.74,31561.9648,8827.7461,8813.8857,0.0147,0.1112
2296969,30-Mar,133,55,77,5884.7,0,0,-112.058,0,1.6875,35072,8773.75,7.88,31408.7617,8860.6045,5.67,31473.9453,8846.6084,8833.6787,0.0134,0.0733
2300069,30-Mar,133,55,77,5884.7,0,0,-112.058,0,1.5625,35147,8793.625,7.81,31311.4687,8881.54,5.61,31371.8398,8868.5439,8854.7666,0.0122,0.2248
